review_id,aspect,topic_id,sentiment
45537,drama,153,negative
45537,torment,429,negative
45537,little extra time,10,negative
45537,five year prison,142,negative
45537,end,60,negative
45537,yet another way,119,negative
45537,yearsthe second installment,172,negative
45537,search lexis attacker strike,520,negative
45537,unexpectedrating starscomplimentary copy,-1,negative
45537,storm,-1,negative
45537,way,119,negative
45537,best friend lexi lexi,520,negative
45537,exchange honest review,13,negative
45537,us money prominence,441,negative
45537,identical anthony,-1,negative
45537,ample time,10,negative
45537,life,26,negative
45547,simple course,-1,negative
45547,ever reason,41,negative
45547,nothing,106,negative
45547,better others,-1,negative
45551,story line,139,negative
45551,great story,2,negative
45551,different editor,85,negative
45574,enemy weapon,185,negative
45574,story,2,negative
45574,defender weapon,-1,negative
45574,one particular character area,-1,negative
45574,writing fluctuate,328,negative
45574,reader firstperson combat,21,negative
45574,third person,25,negative
45574,intrigued premise book,446,negative
45574,hard identify majority character,8,negative
45574,novella series novella,51,negative
45577,great book,45,negative
45577,everyone,271,negative
45577,someone,25,negative
45577,one woman struggle,17,negative
45577,friend,73,negative
45577,pas,534,negative
45577,close cheated cheated story,355,negative
45606,thought plot,19,negative
45606,character development,225,negative
45606,character,8,negative
45606,depth,363,negative
45606,thing,-1,negative
45610,story,2,negative
45610,certain situation author,1,negative
45620,blog,-1,negative
45620,email,170,negative
45620,bad think,194,negative
45620,email list,170,negative
45620,tip,337,negative
45620,new blog,-1,negative
45622,seven eight gon,-1,negative
45622,vacation,77,negative
45622,wrong rebekka investigates,409,negative
45622,sune life danger,474,negative
45622,sick comma,328,negative
45622,murder,0,negative
45622,latesylvia sugar hill,-1,negative
45622,hospital,383,negative
45622,rebekka,409,negative
45622,rebekkas dad,409,negative
45622,what,-1,negative
45640,shot subsequent girlfriend,-1,negative
45640,place bleakness,14,negative
45640,story,2,negative
45640,circumstance iowa countryside,-1,negative
45640,ill one human,25,negative
45640,expected react,258,negative
45640,relative author,-1,negative
45640,life rachel,-1,negative
45640,others,422,negative
45640,christmas day family,342,negative
45640,oneself,243,negative
45640,dead man,219,negative
45640,dead woman son,-1,negative
45669,depression self destructive behaviorswell,207,negative
45669,many successful people,-1,negative
45669,usable information foster,132,negative
45669,period depression life,207,negative
45669,many reader,21,negative
45669,depression,207,negative
45669,young person,5,negative
45669,pedantic book,16,negative
45687,murder parent,-1,negative
45687,one love,129,negative
45687,yet another battle,232,negative
45687,peace,54,negative
45687,leoros,-1,negative
45687,egypt,27,negative
45687,copy exchange honest review,199,negative
45687,final time,-1,negative
45687,story starsi,174,negative
45687,last book,-1,negative
45687,flow,552,negative
45687,kevin boy,-1,negative
45687,pain,22,negative
45687,potara atlantia,-1,negative
45687,emerald tablet,-1,negative
45687,potaraleoros,-1,negative
45687,potara orphan,-1,negative
45687,evil kem,75,negative
45687,good fact character,58,negative
45687,battle,232,negative
45688,book,16,negative
45688,love character,-1,negative
45688,bad story line,139,negative
45688,flow,552,negative
45709,childhood nightmare,146,negative
45709,pen dan maurers imagination,-1,negative
45709,danger film,57,negative
45709,kid term kidnapper,145,negative
45709,tommy twist,36,negative
45709,novella,51,negative
45709,pedophile term,-1,negative
45734,k couch,66,negative
45734,week build boconcept,546,negative
45734,poor quality,354,negative
45755,adult life,5,negative
45755,shocking hate,98,negative
45755,someone,25,negative
45755,something,-1,negative
45755,abuse,265,negative
45755,many job,115,negative
45755,young girl adult,5,negative
45762,ttplease,62,negative
45762,someone,25,negative
45762,doingericawhat,-1,negative
45762,sayshe,101,negative
45762,book greati,-1,negative
45762,love himalthough dog time,-1,negative
45762,enoughi,12,negative
45762,welllolgreat job anique,115,negative
45762,bffkiya chris,-1,negative
45762,nikki,-1,negative
45762,ttamp,-1,negative
45762,place,14,negative
45765,taut,-1,negative
45765,hand need,159,negative
45765,novel,532,negative
45765,wrongill pay,-1,negative
45765,difference,494,negative
45765,proofreader error distract story,516,negative
45765,simple grammer rightplease,99,negative
45787,four different meal time,9,negative
45787,food good service,9,negative
45787,completely different time,10,negative
45815,child wonder fragility fauna,11,negative
45815,cute great book,45,negative
45815,enjoyable knowledgeable ebook youngster,413,negative
45825,oldest son,-1,negative
45825,book,16,negative
45825,two remaining son,450,negative
45825,first idea short story,-1,negative
45825,horrible need,468,negative
45832,character nina,-1,negative
45832,okay lifetime movie,-1,negative
45832,lot,476,negative
45832,beginning dylan,154,negative
45841,good know exwife,-1,negative
45841,book goood,-1,negative
45849,love,129,negative
45849,fellow brother sister,52,negative
45849,anything,106,negative
45849,african american people,239,negative
45857,insight,390,negative
45857,tragedy show family,161,negative
45857,time,10,negative
45857,author,1,negative
45857,every family member,15,negative
45869,sebastians,-1,negative
45869,that,101,negative
45869,book train wreck,-1,negative
45869,human side,266,negative
45869,roller coaster emotion,-1,negative
45869,definitely faint heart,49,negative
45873,wrong way survive zombie,110,negative
45873,ravenworld ship,-1,negative
45873,special delivery weird land,253,negative
45873,collection,478,negative
45873,nature,-1,negative
45883,he,101,negative
45883,okay enthralled flesh,-1,negative
45883,love life,26,negative
45883,tale,202,negative
45883,psycho medley west,-1,negative
45883,one ongoing nightmare,146,negative
45883,recognizably mortal world,72,negative
45883,practically chance,260,negative
45883,ghastly backwoods,92,negative
45883,system,-1,negative
45883,ride,352,negative
45883,many others,422,negative
45883,concept rating,436,negative
45883,individual operating specific level,507,negative
45883,fair amount entertainment value,-1,negative
45883,six story collected morsel,-1,negative
45883,title,465,negative
45883,even bizarre twist,36,negative
45883,palpable gravitas,-1,negative
45883,interest objectivity,408,negative
45883,warrantedthat,336,negative
45883,extra half star,-1,negative
45883,space madness,-1,negative
45883,folk,-1,negative
45883,vividly recognizable people,-1,negative
45883,story work,2,negative
45883,clever touch killer,120,negative
45883,tone life,-1,negative
45883,actually enough entertainment value,-1,negative
45883,story entry,2,negative
45883,overbearingly nihilistic establish balance,-1,negative
45883,perfect story,2,negative
45883,excursion terror human psychosis,318,negative
45883,neighbor,372,negative
45883,human human horror,80,negative
45883,anything,106,negative
45883,interrupted flow narrative,552,negative
45883,kind monster scare,-1,negative
45883,someone,25,negative
45883,personal favorite mine,-1,negative
45883,book,16,negative
45883,one best example,84,negative
45883,reader desire,21,negative
45883,unable post,-1,negative
45883,record,-1,negative
45883,every tale twisted logic,-1,negative
45883,traveling carnival,77,negative
45883,entire collection,478,negative
45883,veers,-1,negative
45883,unexpected direction,537,negative
45883,effecti,12,negative
45883,every time poetry,-1,negative
45883,four star psycho medley,-1,negative
45883,first paragraph character,505,negative
45883,reader poetry,-1,negative
45883,put context,-1,negative
45883,serious terrifying thing,-1,negative
45883,veneer,109,negative
45883,whatever reason,41,negative
45883,feral violent state,81,negative
45883,nothing,106,negative
45883,happen material,-1,negative
45883,fresh touch,120,negative
45892,skimp ingredient,-1,negative
45892,trick,480,negative
45892,ingredient,-1,negative
45899,grip dull dish water,-1,negative
45899,character stiff story depth,-1,negative
45899,hardly anything,106,negative
45930,everything,106,negative
45930,book wonderful start,68,negative
45930,edge seat,208,negative
45950,know,-1,negative
45950,someone,25,negative
45950,extra swiss cheese,221,negative
45950,call,299,negative
45950,missed call phone,299,negative
45950,online yelp,361,negative
45950,extra cheese,221,negative
45950,two slice cheese,221,negative
45950,three slice,-1,negative
45950,roast beef,147,negative
45950,obviously lie,431,negative
45950,option online order form,67,negative
45950,sandwich,147,negative
45952,love story,560,negative
45952,many review,13,negative
45952,movie dialogue priceless,35,negative
45964,that,101,negative
45964,bad writing,118,negative
45964,twilight,-1,negative
45964,fifty shade,-1,negative
45964,funny parody,97,negative
45981,peace mind,54,negative
45981,order,67,negative
45981,everything,106,negative
45981,full information someone,132,negative
45981,title,465,negative
45981,survival experience,-1,negative
45992,home,71,negative
45992,work,430,negative
46003,war,70,negative
46003,true tale australian soldier,184,negative
46003,book,16,negative
46003,fanatic end war forgives,70,negative
46003,brave stockholm syndrome,-1,negative
46003,prisoner death,142,negative
46003,guard,475,negative
46039,way,119,negative
46039,someone,25,negative
46039,term wife,59,negative
46039,family,15,negative
46039,crazy edward,-1,negative
46039,everything,106,negative
46039,hurt person,22,negative
46039,ruin marriage,140,negative
46039,gabriel elizabethcant wait book,-1,negative
46039,one thing constant life,26,negative
46039,pride jealousy,545,negative
46039,gabriel,-1,negative
46039,secret deep shuts,55,negative
46047,two plate,-1,negative
46047,picky ambiance floor,-1,negative
46047,that,101,negative
46047,restaurant love dosa end,130,negative
46047,think,194,negative
46047,change,88,negative
46047,bollywood dosa grandma dosa,-1,negative
46047,something slick place,14,negative
46047,ask check,361,negative
46047,different style dosa,367,negative
46047,walked door,76,negative
46047,ten minute check waiter,168,negative
46047,bread crispy,-1,negative
46085,thing,-1,negative
46085,problem,53,negative
46094,paradise,-1,negative
46094,fury,412,negative
46094,enjoyed fury,412,negative
46094,yell kindle throw,24,negative
46094,even chemistry stephanie phillip,464,negative
46094,rage finish story,412,negative
46094,true feeling move,-1,negative
46094,room,66,negative
46094,rage,412,negative
46094,roller coaster rage,-1,negative
46094,happy ending,-1,negative
46095,book chapter,40,negative
46095,woth,-1,negative
46101,well screen expected guess,127,negative
46101,use,-1,negative
46101,sayits,-1,negative
46104,ebook,413,negative
46104,useful information,132,negative
46104,kitchen supply,-1,negative
46104,big help,391,negative
46104,hair loss,237,negative
46104,loss problem,-1,negative
46104,care hair,237,negative
46104,hair,237,negative
46115,need,468,negative
46115,edge ofmy seat,208,negative
46115,girl,5,negative
46115,clubas,113,negative
46115,love,129,negative
46115,next moment,190,negative
46115,private club series,113,negative
46115,extremely sexy suave time,524,negative
46115,going club,113,negative
46115,woman sex contradicts,-1,negative
46115,lot,476,negative
46115,others,422,negative
46115,greyson willing,-1,negative
46115,human man,339,negative
46115,tender meg,564,negative
46115,man,305,negative
46115,flip reader mindsthis series,-1,negative
46115,involvement,-1,negative
46115,alive greyson devil man,86,negative
46115,devil,86,negative
46115,choice attraction thing,396,negative
46115,attracted greyson,396,negative
46115,third installment,172,negative
46115,unravel mystery club,113,negative
46115,private club,113,negative
46115,wall club clue,113,negative
46115,inner bearing,-1,negative
46115,trust,449,negative
46115,suspect activity illegal club,-1,negative
46115,ultimate devil greyson,86,negative
46115,control attraction,396,negative
46115,another side,266,negative
46115,emotion,89,negative
46115,human trafficking time,145,negative
46115,one people,25,negative
46115,next installment,172,negative
46115,j cooper,-1,negative
46115,club mysterious business,113,negative
46115,brandon hastings,-1,negative
46115,exactly maria,4,negative
46115,thing,-1,negative
46122,quality product,354,negative
46122,someone,25,negative
46122,refurbished fear thing,50,negative
46122,next person appropriate step,247,negative
46122,laptop,-1,negative
46122,order,67,negative
46127,fairy tale grimm,-1,negative
46127,tale,202,negative
46132,borderline personality disorder,318,negative
46132,behavior,378,negative
46132,book,16,negative
46132,idea care,-1,negative
46132,knowledge cause,433,negative
46132,people,148,negative
46161,hour read,-1,negative
46161,book,16,negative
46161,terrible read,143,negative
46161,historic value,-1,negative
46165,huge load bad stuff,217,negative
46165,skill,211,negative
46165,good book,45,negative
46165,fault thing,-1,negative
46165,life unfair main person,-1,negative
46166,dirty cop sinister,43,negative
46166,part two book,-1,negative
46184,charged pinot noir water,169,negative
46184,receipt,-1,negative
46184,receipt billfold,-1,negative
46184,bill closely tomos,452,negative
46184,others,422,negative
46184,receipt tomos,-1,negative
46184,sushi roll order,533,negative
46194,yep,351,negative
46194,partyanita,241,negative
46194,annoying blonde woman,-1,negative
46194,several page,33,negative
46194,naturally tailor guest list,241,negative
46194,act,108,negative
46194,another monument,554,negative
46194,everything detail,226,negative
46194,slog dozen page anita,33,negative
46194,sex violence novella,-1,negative
46194,anita blake series,384,negative
46194,jealous husband fends,-1,negative
46194,barbecue,-1,negative
46194,hamilton,504,negative
46194,anything,106,negative
46194,posturing,-1,negative
46194,talk cop stuff course,43,negative
46194,slave,173,negative
46194,really much reason,41,negative
46194,every detail favorite boytoys,-1,negative
46194,different youaside thing,-1,negative
46194,shallow cheatersit,355,negative
46194,child,23,negative
46194,zerbrowskis,-1,negative
46194,laurell k hamilton husband,-1,negative
46194,people,148,negative
46194,fine nathaniel molesting wife,59,negative
46194,preschooler anitas type,23,negative
46194,many personal issue,53,negative
46194,assume,84,negative
46194,perfectly pleasant party anita,241,negative
46194,contrived friction barbecue sound,-1,negative
46194,nothing,106,negative
46194,fouryearold matthew barbecue,-1,negative
46194,zombie vampire weres,34,negative
46228,thingsgeorgia mae black woman,-1,negative
46228,rhythmi,12,negative
46228,family real woman,15,negative
46228,charge rasheeds,210,negative
46228,held man prison street,142,negative
46228,money,-1,negative
46228,gina,-1,negative
46228,liable closed casket funeral,357,negative
46228,robbedmonique backbone family anything,15,negative
46228,white skin,149,negative
46228,love character plot point,-1,negative
46228,every woman man,17,negative
46228,you,-1,negative
46240,volume,-1,negative
46240,crack brooke cumberland dealer,96,negative
46240,suspense,158,negative
46240,pity poor girl,-1,negative
46240,father,28,negative
46240,truth,206,negative
46240,need bentley cecilia,-1,negative
46240,lie cecilia,-1,negative
46241,four story,2,negative
46241,reveal story,-1,negative
46241,atmospheric,340,negative
46241,engrossed character welldrawn,-1,negative
46241,mr haynes,6,negative
46241,four related story,2,negative
46241,others,422,negative
46241,review ofmask macabrea book,45,negative
46241,especiallythe boy kissed skyi,-1,negative
46241,sympathetic personality,385,negative
46241,haynesthis first book,68,negative
46241,reader,21,negative
46241,answerlike reviewer,13,negative
46241,people,148,negative
46241,full flavour horror thereinim,103,negative
46241,whose view,287,negative
46241,revel grotesque belief,-1,negative
46252,business seller,-1,negative
46252,wrong color laptop,149,negative
46252,return label,563,negative
46252,money blame walmart,181,negative
46252,sell platform,538,negative
46252,item,569,negative
46252,unprofessional seller platform company,-1,negative
46254,different heroine,197,negative
46254,hardly stomach serenity,479,negative
46254,purchased sequel cent,-1,negative
46254,one book,-1,negative
46254,boyfriendthe author,-1,negative
46254,antic first time,-1,negative
46254,bad judgment,-1,negative
46254,serious repercussion employer,-1,negative
46255,every day book,16,negative
46255,describe book,242,negative
46255,money,-1,negative
46255,desolate place canada,14,negative
46255,nothing,106,negative
46255,club story,113,negative
46255,one customer,38,negative
46255,place,14,negative
46269,pain heartache,49,negative
46269,book,16,negative
46271,story,2,negative
46271,also least grand finale,-1,negative
46271,concept execution fan genre,213,negative
46271,weak side,-1,negative
46278,cave asia,-1,negative
46278,he,101,negative
46278,tossed jail psych,142,negative
46278,incident,163,negative
46278,attention man,193,negative
46278,trouble,-1,negative
46278,temper,499,negative
46278,fetish shop seer,181,negative
46278,people,148,negative
46278,also pivotal moment,190,negative
46292,that,101,negative
46292,opinion,512,negative
46292,course,-1,negative
46292,realize,433,negative
46292,advice,454,negative
46292,new language,64,negative
46292,great language,64,negative
46318,teenager,5,negative
46318,girlthis book show,-1,negative
46318,pull hair,237,negative
46318,book,16,negative
46318,girl,5,negative
46318,type stop,541,negative
46318,branch everything,-1,negative
46318,much crap,-1,negative
46318,pain,22,negative
46326,first chapter hollow,40,negative
46326,sixthe background story,-1,negative
46326,wanted fate,510,negative
46326,several question,209,negative
46326,pippa intercede,-1,negative
46326,whole life,26,negative
46326,act,108,negative
46326,granddaughter life,-1,negative
46326,mom,79,negative
46326,heartless bitch,49,negative
46326,core tragedy,161,negative
46326,perry ability ricochet notch,432,negative
46326,perry extent relationship pippa,432,negative
46326,larger life,26,negative
46326,true story perry grandfather,432,negative
46326,talk ghost,128,negative
46326,madethe bonus end book,90,negative
46326,everything,106,negative
46326,two people ability,25,negative
46326,author,1,negative
46326,wonder,-1,negative
46326,deeper halle,363,negative
46326,connected book,16,negative
46326,life,26,negative
46326,connected dex think separation,31,negative
46326,something,-1,negative
46326,deep meaningful way,426,negative
46326,old blood,216,negative
46326,daughter,349,negative
46326,something touch soul,164,negative
46326,eit series perry,3,negative
46326,demon nasty coworkers,86,negative
46326,company,-1,negative
46326,endures,-1,negative
46326,wait,102,negative
46326,spoiler alerthalle,87,negative
46326,pippa,-1,negative
46326,nonewithstanding thing perry,432,negative
46326,freakythe revelation novella,-1,negative
46326,mother dex,432,negative
46326,perry place,14,negative
46326,nothing,106,negative
46326,perry dex,432,negative
46326,pull perry,432,negative
46326,character way,8,negative
46326,mom girl,79,negative
46326,halle character,8,negative
46326,part,61,negative
46338,andy dud character,-1,negative
46338,incredibly boring,186,negative
46338,finished guess,127,negative
46338,one dimensional unbelievable read,-1,negative
46338,child,23,negative
46338,silly book,-1,negative
46341,another reviewer,13,negative
46341,plot thin author,1,negative
46358,fabulous book woman,212,negative
46358,inner submissive,-1,negative
46364,unfold end,60,negative
46364,top book mind,31,negative
46364,new shit,-1,negative
46372,story tone,-1,negative
46372,ricky know importance tablet,-1,negative
46372,every corner,240,negative
46372,everyone,271,negative
46372,work,430,negative
46372,anger cruelty tenderness,499,negative
46372,al,-1,negative
46372,reader attention,-1,negative
46372,teenage son ricky,-1,negative
46372,quick pace danger,238,negative
46372,time,10,negative
46372,son ricky uncovers,-1,negative
46372,south american vacation honor,77,negative
46372,rickys mother,-1,negative
46372,irrational thinking teenager story,5,negative
46372,protect,-1,negative
46372,picking copy,438,negative
46372,santos muertos,236,negative
46372,nothing,106,negative
46376,child autism spectrum disorder,-1,negative
46376,disorder example,39,negative
46376,asd parent,23,negative
46376,typical pattern,-1,negative
46376,unnoticed parent,-1,negative
46376,lack information reading book,205,negative
46376,autistic child,-1,negative
46376,fact,58,negative
46376,child,23,negative
46376,parent matter,23,negative
46376,account,467,negative
46376,behaving,378,negative
46389,series,3,negative
46395,story unremarkable character lukewarm,335,negative
46395,didthe initial anger star,20,negative
46395,edward,-1,negative
46395,georgies activism,488,negative
46395,jump,453,negative
46395,entirely long come fruition,264,negative
46395,anything,106,negative
46395,nothing,106,negative
46395,warrant behavior,336,negative
46399,story,2,negative
46399,short someone,420,negative
46399,mistake buying,298,negative
46399,d sad missedwithout story,-1,negative
46399,author differenceif i,1,negative
46399,author,1,negative
46405,great book,45,negative
46405,read,143,negative
46405,time,10,negative
46405,hour,56,negative
46405,logan struggle,306,negative
46419,style,367,negative
46419,others,422,negative
46419,love moniques,-1,negative
46419,consequencesthis twisted dark story,-1,negative
46419,judgement,-1,negative
46426,little breathless,348,negative
46426,typical love story,560,negative
46426,literally book,16,negative
46426,raw emotion,89,negative
46426,angry heartbroken corey,154,negative
46426,hangover right book,230,negative
46426,main female character dani,-1,negative
46426,thinking,194,negative
46436,bed,386,negative
46436,next book,-1,negative
46447,always friend,73,negative
46447,crash stella,-1,negative
46447,someone use abuse,265,negative
46447,heartbeat,49,negative
46447,second clearance,-1,negative
46447,heartbeat well enjoyed book,-1,negative
46447,lisa,543,negative
46447,later connection lisa lisa,-1,negative
46447,jeopardize friendship max,73,negative
46447,side drama,153,negative
46447,accident,163,negative
46447,swear game,417,negative
46447,stella sicknessi,-1,negative
46447,game player,-1,negative
46447,chance beach,166,negative
46447,summer,-1,negative
46447,older brother father uncle,-1,negative
46447,cancer beat,425,negative
46447,much attention,193,negative
46447,play game welloverall,-1,negative
46447,beat strength mind,574,negative
46447,thats max come,-1,negative
46447,stella,-1,negative
46447,tight family,15,negative
46447,acting weird totally idea,-1,negative
46447,she,101,negative
46459,bad habit poor aaron,-1,negative
46459,wtf aaron book,-1,negative
46459,much sex talk,-1,negative
46459,book,16,negative
46459,hea etta,-1,negative
46459,aaron,-1,negative
46459,two book,259,negative
46459,talk bc,-1,negative
46459,side damien med,419,negative
46480,stop,-1,negative
46480,zero star,20,negative
46480,way,119,negative
46480,orange grove thornydale,-1,negative
46480,rude employee,220,negative
46480,dog food,9,negative
46480,going buy,298,negative
46480,pick dog food,9,negative
46488,terrible disease,39,negative
46488,alcoholic worry helpful book,29,negative
46488,alcoholism,29,negative
46488,anyone,271,negative
46488,anyone addiction family member,437,negative
46488,book tiffany williams,212,negative
46488,read author,-1,negative
46506,worst thing,217,negative
46506,good modern witch book,191,negative
46529,present upscale restaurant,130,negative
46529,flowered atmosphere,340,negative
46529,constant rustling wait staff,102,negative
46529,non existent,-1,negative
46529,sausage gravy biscuit breakfast,-1,negative
46539,tired book,-1,negative
46539,another book,259,negative
46556,m savage,-1,negative
46556,character light imagination,-1,negative
46556,book,16,negative
46556,heart string,49,negative
46556,evan problematic character,-1,negative
46574,bryce mistake,-1,negative
46574,hope bryce,-1,negative
46574,reese,-1,negative
46574,mom,79,negative
46574,nothing,106,negative
46574,mother,79,negative
46574,sad see hodges,-1,negative
46574,reese year prison hope,-1,negative
46574,hodges,6,negative
46574,first love girlfriendwhore reese,-1,negative
46574,part,61,negative
46577,process,258,negative
46577,contemporary romance ingredient,63,negative
46577,history fear,50,negative
46577,positive choice world,37,negative
46577,evil,75,negative
46577,worst colin,-1,negative
46577,head,94,negative
46577,fear,50,negative
46577,everything,106,negative
46577,bothdue many misscommunication,-1,negative
46577,know child anger,134,negative
46577,young man colin mcdermott,6,negative
46577,end,60,negative
46577,willing listen,-1,negative
46577,awhile backgood,-1,negative
46577,heals,189,negative
46577,position,-1,negative
46577,santa,342,negative
46577,old college sweetheart,-1,negative
46577,fightcolin,353,negative
46577,evil awaybrooke young woman,17,negative
46577,get sale,-1,negative
46577,place,14,negative
46592,two people,-1,negative
46592,witchcraft curse book,191,negative
46592,sentence conversation,35,negative
46592,book,16,negative
46592,heavy witchcraft spell casting,191,negative
46592,enough editing issue,85,negative
46592,editing,85,negative
46592,placed word,48,negative
46592,book sentence chapter,40,negative
46592,wrong pronoun,99,negative
46592,spell check thing,276,negative
46592,used end,60,negative
46592,last chapter epilogue,-1,negative
46592,connection,319,negative
46592,people,148,negative
46594,story,2,negative
46594,death mystery,54,negative
46594,retired island copi,177,negative
46594,pi agency,105,negative
46594,death marriage caribbean murder,0,negative
46594,formatting kindlecaribbean murder series,24,negative
46611,book main character,-1,negative
46611,main character candy,-1,negative
46611,nina boring read,-1,negative
46611,time,10,negative
46623,fanand ppl,213,negative
46623,time,10,negative
46623,two lot stuff,476,negative
46623,booki,-1,negative
46623,terri,11,negative
46623,story wat,2,negative
46623,drama,153,negative
46623,part,61,negative
46638,journey bearablesomehow dose,371,negative
46638,stupid yoke prank,480,negative
46638,five ebooks,413,negative
46638,sick yoke book,-1,negative
46638,fire,176,negative
46638,elerian,-1,negative
46638,main character,281,negative
46638,none,106,negative
46638,magic need,-1,negative
46638,read,143,negative
46638,disappointingthe entire book,292,negative
46638,sense,459,negative
46638,people magees,-1,negative
46638,hidden handy storage,181,negative
46638,us power,188,negative
46638,nothing,106,negative
46638,elerianthe,-1,negative
46643,alot,-1,negative
46643,need,468,negative
46643,single mom world,-1,negative
46643,much mess male,313,negative
46643,book,16,negative
46643,use,-1,negative
46643,money,-1,negative
46643,think statement lot woman,-1,negative
46643,strong woman world,273,negative
46643,mom series,3,negative
46647,great desire,192,negative
46647,story ok wording,2,negative
46647,character better kimberley,8,negative
46659,much bought book,-1,negative
46659,reading,143,negative
46659,forward finishing series,3,negative
46663,entirely radio message team,-1,negative
46663,dark collection,47,negative
46663,pas exam sire,534,negative
46663,death,54,negative
46663,eager find finish,322,negative
46663,evening tale unexpected element,-1,negative
46663,tale demon,86,negative
46663,you,-1,negative
46663,entry chilling story,107,negative
46663,supernatural evil component,121,negative
46663,suspected hostage situation,145,negative
46663,grave robber encountering ghost,128,negative
46663,locket grave empty place,-1,negative
46663,everything,106,negative
46663,life death universe perspective,-1,negative
46663,entry,76,negative
46663,cult michael brooke,267,negative
46663,book,16,negative
46663,poor demon final story,86,negative
46663,something,-1,negative
46663,three story,2,negative
46663,reluctant demon,86,negative
46663,evil reader mind,-1,negative
46663,pathos,231,negative
46663,proudthis intriguing collection,478,negative
46663,four tale yellow lady,-1,negative
46691,death,54,negative
46691,dying dying people,54,negative
46691,depth hillars,363,negative
46691,one,249,negative
46691,chance,260,negative
46691,dying reason good reason,41,negative
46691,psychopathy charlie,318,negative
46691,truly evil work evil,75,negative
46691,salvation,-1,negative
46691,much death,54,negative
46691,mind,31,negative
46691,mind eye everything,31,negative
46691,military machine punishment,472,negative
46691,question afterlife,548,negative
46691,less human mind,31,negative
46691,screaming agony life,22,negative
46691,child,23,negative
46691,intense stuffi,12,negative
46691,part percent captain,61,negative
46691,one shot shot,78,negative
46691,deeply disturbing book,-1,negative
46691,recent memory,180,negative
46691,little comfortable time,10,negative
46691,ten star,20,negative
46691,general f aaron,-1,negative
46691,impossible communication dead problem,35,negative
46691,atheist truly work system,-1,negative
46691,deadly degree selfpunishment,0,negative
46691,sacrifice,177,negative
46691,child charlie,-1,negative
46691,memory inherent mind,31,negative
46691,stewart tale,202,negative
46691,order,67,negative
46691,terror unknownmichael f stewart,228,negative
46691,question religion concerned people,74,negative
46691,brink,240,negative
46691,even greater question morality,539,negative
46691,life others,26,negative
46691,religion,74,negative
46691,concept afterlife,548,negative
46691,one open door,76,negative
46691,secret military unit unit,184,negative
46691,religious belief terminal preythough,74,negative
46691,afterlifecan christine,-1,negative
46691,life stunning deacutebut,-1,negative
46691,death perent,54,negative
46691,redemption death,-1,negative
46691,book,16,negative
46691,hillar afterlife life,548,negative
46691,everything fact,58,negative
46691,trouble,-1,negative
46691,recognize fact,58,negative
46691,people,148,negative
46691,mind conceives,31,negative
46691,question answer sight,-1,negative
46691,incompetent glory hound cop,43,negative
46691,kurzow,236,negative
46691,life,26,negative
46691,religion temple,-1,negative
46691,oblivion currant life expirequestions,548,negative
46691,themcan christine convince monk,-1,negative
46691,afterlife real energy,548,negative
46691,lid mentally hardened box,227,negative
46691,rather medal honor,309,negative
46691,moriendi,12,negative
46691,eleven kidnapped child,145,negative
46691,everything,106,negative
46691,live colonel strange comment,-1,negative
46691,one best book,45,negative
46691,something,-1,negative
46691,one belief,379,negative
46691,course made statement,-1,negative
46691,morewhen lieutenant colonel,43,negative
46691,nothing,106,negative
46691,moment,190,negative
46691,causa,58,negative
46692,restaurant,130,negative
46692,dinner nobody restaurant,130,negative
46692,raw lot fat,-1,negative
46702,many genre interest,347,negative
46702,world ignorant,72,negative
46702,another product,354,negative
46702,charles story,-1,negative
46702,something,-1,negative
46702,member side khales,-1,negative
46702,partial charles story,-1,negative
46702,hatingthey,98,negative
46702,care,-1,negative
46702,whatever,-1,negative
46702,us story war,70,negative
46710,believing daughter evil,349,negative
46710,ability,211,negative
46710,plenty information short story,91,negative
46710,wolf surviving odds jessica,421,negative
46710,day born werewolf,394,negative
46710,late save fight,353,negative
46710,wolf jessica,-1,negative
46710,every member pack,343,negative
46710,end life,54,negative
46710,true foretold female,17,negative
46710,even law,444,negative
46710,evil witch,191,negative
46710,position,-1,negative
46710,daughter,349,negative
46710,blooded novella amanda,51,negative
46710,mere human always threat,333,negative
46710,different world shifter,362,negative
46710,jessicas day,-1,negative
46712,balance witty interaction detective,-1,negative
46712,unstoppable religious fanaticism plot,74,negative
46712,series,3,negative
46712,ohare,-1,negative
46712,reader,21,negative
46712,character,8,negative
46712,chief inspector,43,negative
46712,grisly murder,0,negative
46712,emotional gutwrenching doom murder,146,negative
46712,forensic approach investigation,315,negative
46726,cliffhanger,-1,negative
46726,someone,25,negative
46726,good change,88,negative
46726,little page,33,negative
46726,haley,-1,negative
46726,girl,5,negative
46726,lifestylethis one explores,-1,negative
46726,another side zombie,110,negative
46726,still threat cure,333,negative
46726,next episode,414,negative
46726,one reagan best friend,73,negative
46726,relationship nelson,32,negative
46726,first place,-1,negative
46726,helprachel,-1,negative
46726,what,-1,negative
46726,zombie,110,negative
46736,next book,-1,negative
46747,average novel,-1,negative
46747,mummy misfit book,-1,negative
46747,wit snappy dialogue,35,negative
46747,book storyline character,-1,negative
46747,finger problem,120,negative
46773,killing animal,-1,negative
46773,concept,426,negative
46773,interested topic,360,negative
46773,good book,45,negative
46773,find,235,negative
46773,time rely thing,10,negative
46785,everyone,271,negative
46785,track,498,negative
46790,well disappointed book,292,negative
46790,book,16,negative
